x y g
164162.952782 82424.357418 -56.080510
160489.140033 82309.975522 -87.902594
156815.313343 82195.592342 -109.982070
153141.471654 82081.208216 -118.575097
149467.613792 81966.823399 -115.573182
145793.738718 81852.438215 -106.514850
142119.845330 81738.052976 -94.089695
138445.932400 81623.667933 -79.240729
134771.998838 81509.283402 -64.793512
131098.043566 81394.899692 -50.669746
127424.065446 81280.517083 -39.387904
123750.063341 81166.135876 -31.328041
120076.036122 81051.756364 -24.361343
116401.982669 80937.378843 -17.241049
112727.901939 80823.003634 -7.377655
109053.792758 80708.631006 1.381963
105379.653955 80594.261247 6.971660
101705.484435 80479.894662 10.423693
98031.283116 80365.531550 12.016764
94357.048841 80251.172225 14.092801
90682.780545 80136.816969 16.376282
87008.477025 80022.466053 17.702413
83334.137217 79908.119811 16.489031
79659.760002 79793.778528 12.463366
75985.344197 79679.442481 5.250140
72310.888687 79565.111988 -0.293508
68636.392457 79450.787337 -1.235468
64961.854257 79336.468824 2.011665
61287.273077 79222.156770 8.583731
57612.647703 79107.851420 16.344398
53937.977052 78993.553112 22.076966
50263.259995 78879.262120 21.838281
46588.495397 78764.978755 16.602579
42913.682143 78650.703294 10.919672
39238.819183 78536.436067 7.667664
35563.905264 78422.177347 3.841970
31888.939364 78307.927429 -0.040674
28213.920315 78193.686606 -1.813259
24538.847026 78079.455193 -1.581470
20863.718274 77965.233463 -0.787467
17188.533131 77851.021754 -0.310087
13513.290312 77736.820329 -2.825133
9837.988693 77622.629471 -5.213628
340620.871479 84212.584588 51.147174
336946.411803 84098.593318 52.194784
333271.991626 83984.586641 52.527999
329597.609976 83870.564901 55.948434
325923.265540 83756.528329 57.910879
322248.957357 83642.477275 57.789182
318574.684265 83528.412021 53.890161
314900.445041 83414.332839 40.283597
311226.238678 83300.240053 18.386417
307552.064036 83186.133950 0.988917
303877.919906 83072.014820 -8.349640
300203.805312 82957.882974 -9.289202
296529.719057 82843.738704 -8.492536
292855.660032 82729.582309 -19.607716
289181.627060 82615.414067 -34.741688
285507.619114 82501.234304 -42.023275
281833.635032 82387.043303 -45.925729
278159.673666 82272.841339 -43.619708
274485.733935 82158.628732 -37.666358
270811.814693 82044.405791 -30.529629
267137.914887 81930.172801 -25.828062
263464.033322 81815.930035 -20.993595
259790.168870 81701.677817 -16.713803
256116.320429 81587.416418 -12.998246
252442.486957 81473.146181 -11.220732
248768.667223 81358.867353 -13.075709
245094.860136 81244.580242 -15.913190
241421.064609 81130.285163 -15.737275
237747.279498 81015.982396 -12.217555
234073.503667 80901.672230 -13.767711
230399.736051 80787.354980 -15.038308
226725.975527 80673.030940 -11.610899
223052.220900 80558.700403 -6.970841
219378.471140 80444.363664 0.540589
215704.724997 80330.020995 12.730680
212030.981515 80215.672738 25.611352
208357.239463 80101.319161 40.706089
204683.497761 79986.960564 56.198621
201009.755268 79872.597225 66.861969
197336.010905 79758.229485 75.978352
193662.263477 79643.857594 88.199780
189988.511926 79529.481880 106.658309
186314.755140 79415.102630 126.014779
182640.991935 79300.720119 127.332377
178967.221277 79186.334682 117.806652
175293.442002 79071.946591 98.244159
171619.652951 78957.556128 52.027032
167945.853040 78843.163612 -2.305552
164272.041129 78728.769310 -48.986729
160598.216140 78614.373565 -83.799416
156924.376948 78499.976650 -106.730415
153250.522429 78385.578860 -116.737908
149576.651390 78271.180487 -115.287034
145902.762802 78156.781825 -107.211999
142228.855486 78042.383163 -94.272763
138554.928344 77927.984814 -79.110830
134880.980290 77813.587074 -64.153441
131207.010166 77699.190247 -49.663620
127533.016836 77584.794595 -38.005867
123858.999156 77470.400424 -30.278849
120184.956138 77356.008064 -24.279084
116510.886515 77241.617774 -16.029558
112836.789239 77127.229873 -6.465439
109162.663134 77012.844628 1.125889
105488.507166 76898.462364 5.930202
101814.320095 76784.083357 7.700764
98140.100971 76669.707950 6.581972
94465.848509 76555.336374 8.499075
90791.561628 76440.968947 13.955039
87117.239264 76326.605974 20.643466
83442.880209 76212.247743 24.331770
79768.483482 76097.894586 22.034597
76094.047823 75983.546762 13.369656
72419.572130 75869.204542 5.244331
68745.055360 75754.868278 2.391252
65070.496279 75640.538231 6.194741
61395.893866 75526.214716 13.937241
57721.246973 75411.898022 23.655214
54046.554452 75297.588435 29.396968
50371.815228 75183.286287 26.420103
46697.028105 75068.991828 17.928676
43022.191956 74954.705361 12.212160
39347.305802 74840.427231 9.996174
35672.368323 74726.157666 5.756860
31997.378553 74611.897013 1.608697
28322.335323 74497.645563 -2.756783
24647.237474 74383.403588 -5.852372
20972.083922 74269.171407 -5.893149
17296.873521 74154.949297 -4.568582
13621.605196 74040.737589 -5.270335
9946.277747 73926.536544 -5.914038
340730.175227 80517.775369 53.138102
337055.719254 80403.765614 55.028612
333381.302591 80289.740568 58.399822
329706.923901 80175.700497 63.805201
326032.582292 80061.645732 63.802944
322358.276442 79947.576543 62.361384
318684.005401 79833.493251 58.597961
315009.767935 79719.396135 48.124132
311335.562969 79605.285485 28.231495
307661.389347 79491.161618 7.152879
303987.246011 79377.024817 -5.362427
300313.131824 79262.875394 -5.519697
296639.045596 79148.713612 -4.626907
292964.986272 79034.539808 -16.087370
289290.952750 78920.354265 -31.254643
285616.943859 78806.157261 -39.839086
281942.958494 78691.949118 -46.194790
278268.995502 78577.730111 -44.354017
274595.053806 78463.500538 -37.851659
270921.132325 78349.260721 -30.615130
267247.229851 78235.010936 -26.271683
263573.345329 78120.751480 -21.632518
259899.477634 78006.482658 -17.568851
256225.625650 77892.204766 -13.975828
252551.788195 77777.918091 -13.267718
248877.964174 77663.622916 -15.156599
245204.152486 77549.319565 -17.667559
241530.351977 77435.008311 -16.830643
237856.561633 77320.689487 -15.057991
234182.780245 77206.363357 -16.533690
230509.006676 77092.030213 -17.079054
226835.239792 76977.690357 -13.675278
223161.478614 76863.344120 -9.794160
219487.721823 76748.991724 -2.172898
215813.968507 76634.633562 11.854863
212140.217368 76520.269842 26.033491
208466.467379 76405.900900 41.607840
204792.717375 76291.527040 57.521414
201118.966289 76177.148531 69.563083
197445.212971 76062.765693 80.326588
193771.456284 75948.378814 94.762787
190097.695107 75833.988171 118.055918
186423.928377 75719.594108 145.329801
182750.154924 75605.196865 149.810733
179076.373631 75490.796768 134.561164
175402.583328 75376.394098 110.088472
171728.782996 75261.989164 65.500495
168054.971473 75147.582278 10.191294
164381.147686 75033.173720 -39.783427
160707.310421 74918.763767 -76.978896
157033.458545 74804.352710 -102.333911
153359.591065 74689.940897 -115.581670
149685.706792 74575.528591 -116.228773
146011.804546 74461.116068 -108.231556
142337.883283 74346.703661 -93.673154
138663.941912 74232.291652 -77.685896
134989.979193 74117.880321 -62.587468
131315.994114 74003.469987 -48.818729
127641.985523 73889.060947 -36.686013
123967.952281 73774.653481 -28.146381
120293.893255 73660.247879 -22.748916
116619.807316 73545.844435 -16.842795
112945.693404 73431.443496 -9.871071
109271.550421 73317.045313 -3.150850
105597.377113 73202.650170 2.003370
101923.172521 73088.258404 3.445054
98248.935341 72973.870262 1.838030
94574.664629 72859.486087 4.454749
90900.359162 72745.106163 11.611246
87226.017806 72630.730748 21.385714
83551.639559 72516.360210 29.096665
79877.223155 72401.994787 28.895371
76202.767547 72287.634786 20.744173
72528.271545 72173.280504 11.439047
68853.734192 72058.932256 8.242586
65179.154167 71944.590316 12.320094
61504.530453 71830.254983 21.902209
57829.861962 71715.926582 32.714338
54155.147476 71601.605369 36.434023
50480.385921 71487.291663 29.001969
46805.576164 71372.985748 18.604853
43130.717146 71258.687948 13.219439
39455.807674 71144.398536 10.553168
35780.846568 71030.117778 7.419017
32105.832853 70915.846039 4.739810
28430.765363 70801.583589 -0.787965
24755.642869 70687.330678 -6.056481
21080.464344 70573.087663 -7.843437
17405.228643 70458.854812 -6.788185
13729.934691 70344.632456 -6.970531
10054.581285 70230.420844 -7.211753
340839.501680 76822.973768 56.549763
337165.049367 76708.945218 62.660382
333490.636017 76594.901474 66.179585
329816.260367 76480.842796 68.561069
326141.921300 76366.769480 70.274936
322467.617847 76252.681871 70.004046
318793.348766 76138.580227 66.642522
315119.112897 76024.464830 55.411711
311444.909287 75910.336030 33.712146
307770.736646 75796.194079 9.082576
304096.593908 75682.039269 -2.381753
300422.479996 75567.871942 -1.682670
296748.393791 75453.692362 -3.177708
293074.334097 75339.500822 -14.355534
289400.299867 75225.297642 -32.008744
285726.289925 75111.083099 -42.391430
282052.303174 74996.857486 -50.705599
278378.338590 74882.621131 -48.323954
274704.394872 74768.374291 -39.193702
271030.471014 74654.117290 -31.275071
267356.565875 74539.850405 -26.169410
263682.678321 74425.573939 -20.885108
260008.807223 74311.288186 -17.263921
256334.951459 74196.993439 -14.947036
252661.109987 74082.690021 -14.561663
248987.281631 73968.378210 -17.187321
245313.465290 73854.058307 -18.333364
241639.659734 73739.730574 -16.427936
237965.864017 73625.395361 -14.529244
234292.076923 73511.052935 -16.599694
230618.297310 73396.703584 -18.188810
226944.524113 73282.347622 -14.613419
223270.756138 73167.985321 -10.139120
219596.992405 73053.617022 -3.372536
215923.231657 72939.242987 8.639526
212249.472866 72824.863522 23.201235
208575.714796 72710.478885 40.149000
204901.956483 72596.089453 57.522877
201228.196646 72481.695439 72.069843
197554.434271 72367.297195 85.023926
193880.668223 72252.894990 101.407424
190206.897364 72138.489136 128.529094
186533.120576 72024.079908 163.390287
182859.336733 71909.667622 172.606710
179185.544729 71795.252557 148.715737
175511.743456 71680.835034 117.926667
171837.931749 71566.415323 77.078428
168164.108587 71451.993753 24.857301
164490.272682 71337.570555 -26.177281
160816.423024 71223.146071 -67.155927
157142.558540 71108.720623 -97.167809
153468.677960 70994.294458 -113.746147
149794.780306 70879.867898 -115.842443
146120.864387 70765.441214 -107.412023
142446.929091 70651.014727 -92.303479
138772.973314 70536.588728 -75.657010
135098.995957 70422.163530 -60.508914
131424.995797 70307.739384 -47.527597
127750.971824 70193.316602 -34.907169
124076.922879 70078.895520 -24.746333
120402.847838 69964.476379 -19.900160
116728.745562 69850.059501 -18.642107
113054.614931 69735.645171 -14.552846
109380.454895 69621.233709 -7.011138
105706.264204 69506.825377 -0.756157
102032.041895 69392.420514 0.091705
98357.786734 69278.019378 -0.151113
94683.497625 69163.622294 4.158320
91009.173427 69049.229519 10.695116
87334.813060 68934.841373 18.928979
83660.415380 68820.458165 25.701818
79985.979268 68706.080159 26.007375
76311.503658 68591.707702 20.895971
72636.987301 68477.341026 14.641593
68962.429222 68362.980485 12.692074
65287.828178 68248.626344 19.060114
61613.183081 68134.278880 31.339631
57938.492898 68019.938458 40.655198
54263.756352 67905.605281 40.313408
50588.972421 67791.279730 30.785439
46914.139980 67676.962058 21.854287
43239.257895 67562.652565 16.277086
39564.325040 67448.351557 11.723263
35889.340296 67334.059329 8.860447
32214.302486 67219.776150 7.579596
28539.210576 67105.502352 3.041100
24864.063463 66991.238250 -2.943477
21188.859855 66876.984070 -5.514475
17513.598803 66762.740178 -6.605234
13838.279096 66648.506827 -7.743737
10162.899666 66534.284330 -8.028614
340948.851133 73128.180839 61.541186
337274.402376 73014.133156 69.713224
333599.992236 72900.070343 70.910807
329925.619432 72785.992698 71.004220
326251.282991 72671.900532 74.785790
322576.981729 72557.794122 76.951454
318902.714534 72443.673786 73.444607
315228.480244 72329.539786 60.095790
311554.277829 72215.392468 36.006377
307880.106066 72101.232094 9.633732
304205.963951 71987.058979 -0.477854
300531.850272 71872.873396 -0.600368
296857.763892 71758.675649 -6.589731
293183.703754 71644.466054 -20.500445
289509.668745 71530.244886 -39.522352
285835.657742 71416.012475 -49.122726
282161.669514 71301.769047 -54.731770
278487.703089 71187.514978 -50.234112
274813.757314 71073.250532 -39.646148
271139.830966 70958.975973 -31.221440
267465.923029 70844.691661 -26.185216
263792.032376 70730.397848 -20.543359
260118.157870 70616.094836 -17.103262
256444.298310 70501.782924 -16.652100
252770.452725 70387.462427 -16.890515
249096.619935 70273.133621 -18.866135
245422.798763 70158.796792 -17.065097
241748.988110 70044.452257 -14.778032
238075.186893 69930.100299 -13.524301
234401.394024 69815.741239 -16.856152
230727.608295 69701.375330 -18.326927
227053.828630 69587.002906 -13.978111
223380.053970 69472.624271 -8.961959
219706.283056 69358.239666 -4.184523
216032.514839 69243.849421 4.325252
212358.748274 69129.453866 18.623699
208684.982131 69015.053229 36.349893
205011.215304 68900.647844 56.107311
201337.446704 68786.238016 74.300525
197663.675192 68671.824003 89.072716
193989.899682 68557.406144 105.699388
190316.119042 68442.984721 135.016426
186642.332146 68328.560017 172.543970
182968.537867 68214.132336 181.385924
179294.735091 68099.701977 156.183630
175620.922641 67985.269216 123.515370
171947.099479 67870.834388 88.267951
168273.264523 67756.397768 42.152608
164599.416536 67641.959646 -10.168827
160925.554446 67527.520314 -55.630793
157251.677105 67413.080067 -90.830905
153577.783446 67298.639231 -110.617965
149903.872349 67184.198069 -114.066860
146229.942614 67069.756883 -105.251961
142555.993200 66955.315984 -90.433338
138882.022932 66840.875640 -73.749874
135208.030773 66726.436195 -59.390352
131534.015495 66611.997899 -45.605350
127859.976082 66497.561083 -33.700754
124185.911317 66383.125999 -23.645456
120511.820192 66268.693001 -18.142112
116837.701440 66154.262317 -18.466101
113163.554069 66039.834295 -15.753350
109489.376816 65925.409194 -9.466198
105815.168711 65810.987349 -3.390974
102140.928576 65696.569038 -1.928162
98466.655316 65582.154553 0.955032
94792.347761 65467.744196 7.092777
91118.004762 65353.338242 10.801891
87443.625305 65238.937033 14.124428
83769.208183 65124.540826 15.550887
80094.752257 65010.149920 14.170991
76420.256479 64895.764615 12.385013
72745.719717 64781.385234 10.714882
69071.140792 64667.012044 13.582506
65396.518602 64552.645335 23.467734
61721.852116 64438.285433 36.405359
58047.140100 64323.932607 43.204244
54372.381467 64209.587175 40.790792
50697.575070 64095.249412 31.480469
47022.719840 63980.919632 24.624360
43347.814641 63866.598126 17.947595
39672.858277 63752.285164 13.004823
35997.849766 63637.981098 10.172584
32322.787852 63523.686180 10.107769
28647.671435 63409.400702 7.093688
24972.499478 63295.125009 2.583290
21297.270822 63180.859371 -1.047974
17621.984313 63066.604075 -4.372268
